molecule,conformer_id,plane_angle_deg,interplane_distance_A,pi_overlap_pct,centroid_distance_A,slip_stack_A,bridge_dihedral_L_deg,bridge_dihedral_R_deg,energy_kcal_mol,geometry_warnings,rel_energy_kcal_mol,classification,angle_bin,dist_bin,overlap_bin
mol_1839,0,46.18288763208127,5.110769459082591,2.207629550776712,10.684332041007524,9.382696131635546,-119.95004424562661,-179.9373268418071,4.3916397,,0.0,monomer,40-60,5.0-7.0,0-10%
mol_1840,0,83.41466600728955,5.745415991587623,3.3137638102901112,5.801803344435245,0.8069182927094949,-118.72271354181875,179.64164336588206,5.2373257,interplane_distance unreliable at angle 83.4 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_1841,0,56.42012209997462,8.63799327160805,61.62264407590076,9.3509534511193,3.581257137466398,-117.73539527169905,-179.91970460632373,5.7070942,interplane_distance unreliable at angle 56.4 deg (>50 deg),0.0,monomer,40-60,>7.0,50-70%
mol_1842,0,87.640097066928,7.622732244880198,42.76193381335047,10.457700533458587,7.159431092647216,-117.90207134354972,179.9804557800266,5.9427161,interplane_distance unreliable at angle 87.6 deg (>50 deg),0.0,monomer,80-90,>7.0,40-50%
mol_1843,0,25.405355340444206,5.669688225587473,0.0,12.485076153852647,11.123477962945527,117.71929563959358,37.80029098890471,-43.616089,,0.0,monomer,20-40,5.0-7.0,0-10%
mol_1844,0,21.689040042143546,8.008230092134184,19.64735506942946,9.129014359447574,4.382596715012288,117.66731693827023,36.6173707562376,-41.881443,,0.0,monomer,20-40,>7.0,10-25%
mol_1845,0,26.54728847814374,7.95913034138531,63.85116421170631,8.767375795812564,3.676835943285983,116.85744234219534,36.769534710394716,-41.749416,,0.0,monomer,20-40,>7.0,50-70%
mol_1846,0,40.970729306639605,4.6469854155414865,0.0,11.20205187409878,10.192717632591648,117.55239656418989,36.80511075660426,-40.658634,,0.0,monomer,40-60,4.2-5.0,0-10%
mol_1847,0,44.41901469904869,9.916504261769859,8.976472012547479,9.986576501734715,1.1809544662264573,117.49892257933797,36.827022210613926,-37.434017,,0.0,monomer,40-60,>7.0,0-10%
mol_1848,0,31.305222614684812,0.2206223882908201,0.0,8.47072851014008,8.467854938193312,116.72582416992509,36.761132818153015,-36.348919,,0.0,monomer,20-40,<3.0,0-10%
mol_1849,0,61.87809936155878,2.829503081458045,0.0,8.708385780958489,8.235890675696188,116.21235347504529,37.81457732854475,-35.890675,interplane_distance unreliable at angle 61.9 deg (>50 deg),0.0,monomer,60-80,<3.0,0-10%
mol_1850,0,76.91602146859925,1.548932034316557,7.4468609450735,6.356717978052824,6.165117436478235,118.22254828421488,37.91361812255924,-34.72118,"interplane_distance unreliable at angle 76.9 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_1851,0,87.53799075495276,1.2613435398045008,5.309955327980001,6.6180832030505625,6.496771333292673,117.81003946840856,37.844000905124474,-33.799458,"interplane_distance unreliable at angle 87.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_1852,0,49.86689146317824,8.094659390226829,0.0,9.09156814389025,4.13921498248311,117.5198717448601,36.738644458842764,-33.765282,,0.0,monomer,40-60,>7.0,0-10%
mol_1853,0,11.304293472756987,4.66835012276209,73.03717258848765,4.78681767696452,1.0583622271260367,121.57586295204331,-39.641290118051025,66.897812,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1854,0,8.649834678959646,4.896110145890021,81.03520443680867,5.0711280712480535,1.320774528188972,120.82323585059221,-39.78543735685908,70.492325,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1855,0,8.343095275672868,4.419256032283012,86.28540570960138,4.547612202299136,1.07282471244384,123.43891610134585,-39.817255557383874,71.728073,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1856,0,10.993013874007364,4.657572400173267,84.49098712896907,4.703991571261581,0.6592086465181164,119.59794524869747,-39.66662776772283,71.751137,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1857,0,8.36695441662669,4.814223653506178,89.59223836191045,4.822290105852199,0.27880545012898983,122.93540242588044,-39.572842635720626,72.814041,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1858,0,6.558100243343168,5.10430804461414,96.09262533962477,5.114686738696712,0.3256682678545654,117.16236386016472,-39.572574947763904,72.836937,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1859,0,9.041439197216818,4.805479853822851,76.61034368257462,5.022074251243206,1.4589698967088809,117.45540584023361,-40.01250772363422,72.84124,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1860,0,23.06404459848268,5.152191619411903,67.35184260641988,5.219842316823374,0.8376606289910875,118.3317131009877,-39.96411902189069,73.121574,,0.0,monomer,20-40,5.0-7.0,50-70%
mol_1861,0,14.211484341602866,5.2197735141746655,69.94000469932456,5.63055287027837,2.1111821536098323,117.32783149934022,-39.479857516794524,73.307312,,0.0,monomer,0-20,5.0-7.0,50-70%
mol_1862,0,9.939795665868083,5.296000786871835,94.21491250362283,5.313893863025494,0.4357105150818916,118.14548645256826,-39.823992851774584,73.375465,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1863,0,14.443581853273944,6.1911883281209175,12.71389899145103,6.863510828103938,2.9625948040930834,124.56729788975571,-39.55282596201641,73.498215,,0.0,monomer,0-20,5.0-7.0,10-25%
mol_1864,0,4.586259674069875,4.454745736978328,84.91745260876006,4.523028526054197,0.7829607055104427,120.91319753846186,-39.979141997823255,73.851173,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1865,0,7.925137381323118,5.3422814021376,90.1815503071578,5.345869464829833,0.19583093569385143,117.20568654526058,-39.72011299055692,73.9049,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1866,0,88.52049406021156,2.1173582264638284,47.09727180394655,5.330419282523655,4.8918466726100425,118.35404988055869,-39.03131622580366,73.962181,interplane_distance unreliable at angle 88.5 deg (>50 deg),0.0,monomer,80-90,<3.0,40-50%
mol_1867,0,17.807174158067166,5.163726873593247,92.88518243633489,5.195792772282204,0.576356927112802,118.25885141253546,-39.92630452412369,74.070839,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1868,0,30.546721776356705,4.347744460210283,52.183875832373545,5.330767003208824,3.0845088670987466,117.61386663690519,-39.583784354810334,74.118088,,0.0,monomer,20-40,4.2-5.0,50-70%
mol_1869,0,20.49710642426228,5.016409584959518,79.52529233855924,5.303348826449191,1.7207973881100251,116.55957726469195,-39.56763657178092,74.326889,,0.0,monomer,20-40,5.0-7.0,70-100%
mol_1870,0,60.38229481494178,5.597234103084014,0.0,7.505614240520225,5.000521525078488,117.69170665647955,-39.59850705733713,74.833992,interplane_distance unreliable at angle 60.4 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_1871,0,59.34183135738085,1.1813009478628402,0.0,7.342288550240995,7.2466357177367735,117.10340505703202,-39.7582691642042,74.838318,"interplane_distance unreliable at angle 59.3 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,40-60,<3.0,0-10%
mol_1872,0,14.405083910823166,8.413095562236473,4.828193115672907,9.648153950627032,4.722996688086598,118.22175048973189,-39.62667504991245,75.307022,,0.0,monomer,0-20,>7.0,0-10%
mol_1873,0,11.565243740030036,8.397536381737293,6.676312279750529,9.563126822070279,4.575453784314568,118.3089564970657,-39.63855102843501,75.610161,,0.0,monomer,0-20,>7.0,0-10%
mol_1874,0,22.09758558847326,4.459985151757726,61.3931224469611,5.180709116038073,2.6359589130145045,117.61676020841509,-39.730753426527656,75.632553,,0.0,monomer,20-40,4.2-5.0,50-70%
mol_1875,0,21.994456122667266,4.997022295779923,59.19840033069492,5.3491664402035575,1.9087560819754723,117.74103909099404,-39.62343770551354,75.981956,,0.0,monomer,20-40,4.2-5.0,50-70%
mol_1876,0,23.866764717715647,5.174719740435208,68.34511748707038,5.320773582384426,1.2381062648053172,117.45978704218685,-39.66701698467332,76.238754,,0.0,monomer,20-40,5.0-7.0,50-70%
mol_1877,0,14.055096375456293,4.681077052086901,81.71688157392695,4.78769992532949,1.0047826667620305,116.89749735398384,-39.72713314488256,76.557732,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1878,0,8.772199650644342,5.358289383710019,95.87685343937737,5.36719026935882,0.3089761607640678,118.18624037672355,-39.834036302481884,76.73262,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1879,0,18.087325484309286,5.041659624139344,78.76343809916192,5.166593649107699,1.1293175679688738,117.10487960757513,-39.56019711342397,76.742691,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1880,0,10.028448556782788,5.302665154148838,73.4551115026703,5.513507250607367,1.510133923026589,117.29139309190985,-39.57125176146513,76.835274,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1881,0,3.723201319190448,5.040755268947247,95.74050980340729,5.051448743924855,0.3285129085447944,-115.93579506059977,128.27815187055754,54.709801,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1882,0,88.19013794018755,1.1718737775874881,0.0,5.5530098903657645,5.427949031807763,-119.30201163402324,128.28396962135162,57.327694,"interplane_distance unreliable at angle 88.2 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_1883,0,9.75230084165271,0.1953472752191731,0.0,5.8988188482949715,5.895583367832606,-122.33279002183373,129.99755733800666,58.317341,,0.0,monomer,0-20,<3.0,0-10%
mol_1884,0,89.97736216720484,0.643925094317777,0.5453648456775773,5.613433372054932,5.576378277646509,-116.85778254441449,-135.65485630461274,58.630398,"interplane_distance unreliable at angle 90.0 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_1885,0,25.480135130032636,5.726103530679714,32.181733539338225,7.408374573750979,4.700611894310923,-117.93249011131424,129.64699913780896,58.723545,,0.0,monomer,20-40,5.0-7.0,25-40%
mol_1886,0,1.039130193573152,4.590474313836538,86.72652059376574,4.611892562712189,0.44395786287323474,-122.18911301573142,129.8890818780714,59.081558,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1887,0,8.62411567394806,4.84554927192773,25.06058109522998,6.7904300810037075,4.75716227790483,-117.67494936434703,129.78105372450563,59.131729,,0.0,monomer,0-20,4.2-5.0,25-40%
mol_1888,0,5.570697766049086,4.775947868643559,83.17948165058797,4.795558442454852,0.4332467322427812,-120.82979425178003,130.19548241942323,59.447929,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1889,0,17.503245545031444,1.3422884114629061,0.0,9.534478643848336,9.439520370784335,-118.4736220236546,130.02048012834567,59.48378,,0.0,monomer,0-20,<3.0,0-10%
mol_1890,0,37.10315243249086,4.225619956309414,33.556986678133995,5.027782109439509,2.724468558240237,-120.43040135509852,129.2126417404817,59.613533,,0.0,monomer,20-40,4.2-5.0,25-40%
mol_1891,0,23.01624041790736,5.129777322896689,57.471530316611044,5.214622721252229,0.9368429657604744,-116.82251304483053,-133.6348921163057,59.685032,,0.0,monomer,20-40,5.0-7.0,50-70%
mol_1892,0,7.560679916155313,9.69744043573886,7.997285763157386,10.362807480239125,3.653413180547319,-117.64226419397562,130.364052378316,60.897072,,0.0,monomer,0-20,>7.0,0-10%
mol_1893,0,19.444282556520147,7.443371508827515,41.80483102827404,8.071102776727601,3.120724373294574,-117.45377034992266,129.96455910189803,60.987404,,0.0,monomer,0-20,>7.0,40-50%
mol_1894,0,57.154513468602794,0.19028854253235183,1.758611797276164,8.09482346086065,8.09258655394435,-117.78768318583404,129.13160199021107,61.062832,"interplane_distance unreliable at angle 57.2 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,40-60,<3.0,0-10%
mol_1895,0,4.956224362832679,4.786289846753422,84.57197687304219,4.798596769369146,0.34345372012122716,-121.0763282580746,130.27143787282188,61.623055,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1896,0,84.98900522711857,5.491485251345286,4.052099400134786,5.537974463872146,0.716066265618753,-121.62899088037831,129.371875297327,61.800705,interplane_distance unreliable at angle 85.0 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_1897,0,27.63192415030886,3.620639944129872,0.10464963669592983,8.89990212895625,8.130142944621037,-124.98167479523673,130.05463662839986,61.843086,,0.0,monomer,20-40,3.6-4.2,0-10%
mol_1898,0,2.0210577990331915,0.06578675746720648,0.0,6.110327204413852,6.109973048020912,-116.81110122010351,-132.70761604197713,62.216991,,0.0,monomer,0-20,<3.0,0-10%
mol_1899,0,7.246715022050876,5.099744596266755,96.61307157668469,5.118049778235847,0.43247957795489306,-116.26556864943258,128.72177146946015,62.497147,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1900,0,89.51948243692456,0.7591905635873493,0.0,6.780926152267109,6.738292748957998,-117.11358480270444,128.23404201478152,62.521721,"interplane_distance unreliable at angle 89.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_1901,0,28.549463800003508,3.8027221483398828,1.5264212839953446,8.726234520828557,7.854073667532366,-124.3946377377323,130.34519028402855,62.544552,,0.0,monomer,20-40,3.6-4.2,0-10%
mol_1902,0,6.577173210744075,4.934770078374378,66.4701724261905,5.428057420707706,2.2609404317851722,-121.84541164000457,127.38650726167934,63.40271,,0.0,monomer,0-20,4.2-5.0,50-70%
mol_1903,0,82.04663582323883,0.17395864319127075,0.0,8.393867391435249,8.392064595524694,-117.02825128576193,130.05960549078048,63.557339,"interplane_distance unreliable at angle 82.0 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_1904,0,12.9417544851082,0.753983472562504,0.0,6.068329095805533,6.0213060824129006,-123.56112820447964,-128.64015169507226,63.898449,,0.0,monomer,0-20,<3.0,0-10%
mol_1905,0,19.66754557554066,4.539297878021969,58.44978806880543,5.159457199405766,2.4525034897192786,-118.14584164777636,,22.320244,,0.0,monomer,0-20,4.2-5.0,50-70%
mol_1906,0,20.22346179010841,4.534836879269803,57.9208094026405,5.177605651988185,2.498570544514306,-118.26530739262738,,23.325125,,0.0,monomer,20-40,4.2-5.0,50-70%
mol_1907,0,19.844681215744224,4.534582561523593,58.24585514728893,5.158000503344295,2.458155850475337,-118.1857216134631,,25.312149,,0.0,monomer,0-20,4.2-5.0,50-70%
mol_1908,0,21.265571077243266,7.954019600540649,0.266772776257827,9.833337367089568,5.781703552519376,-117.54712669838976,,27.693598,,0.0,monomer,20-40,>7.0,0-10%
mol_1909,0,17.217724619243995,5.146576487115398,79.70422368373495,5.429888544896663,1.7310228399044687,-118.68583950559047,,29.585649,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1910,0,13.854358321546842,4.929987366385663,78.64723017676515,5.211454393209251,1.6895210740851245,-122.01210240950154,,29.585957,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1911,0,8.661026428026947,4.481516987727441,89.25997465355206,4.528721305456982,0.6521672724158719,-120.79909785603047,,30.680033,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1912,0,50.56647869166803,5.453423535724214,35.854669454430386,5.61135026375114,1.3219014798800983,-118.28883650700713,,31.018135,interplane_distance unreliable at angle 50.6 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,25-40%
mol_1913,0,20.139659727828292,5.046684028506451,91.30506863910514,5.247589345118385,1.438114825533029,-118.32924776048189,,31.209259,,0.0,monomer,20-40,5.0-7.0,70-100%
mol_1914,0,15.14433381843162,5.178981544510523,79.97942183429318,5.337080159366168,1.2894086974731487,-118.02870856268545,,31.236542,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1915,0,13.361004260204396,8.713557385867174,3.730848577644918,9.735410414820732,4.341904378058045,-117.46159058658583,,31.278088,,0.0,monomer,0-20,>7.0,0-10%
mol_1916,0,6.382490769793237,4.401531317774916,86.98915375111804,4.503779765374857,0.9542296545625779,-120.65201107115017,,31.379047,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1917,0,20.095832139498157,5.036548248819654,91.75092755137167,5.098142840535169,0.7900899694412528,-116.96178152101574,,32.277191,,0.0,monomer,20-40,5.0-7.0,70-100%
mol_1918,0,6.811568738786495,4.877673485743723,92.86006692238884,4.897277131478266,0.43774955051111547,123.86327644020831,,42.283756,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1919,0,10.53999233899283,4.6731342556652615,97.50741847406815,4.707502529739098,0.567799520982436,118.20852580091051,,45.450695,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1920,0,13.449251386679926,0.5051842531470664,0.0,8.887692856557319,8.873323682976533,117.61379542563863,,46.645233,,0.0,monomer,0-20,<3.0,0-10%
mol_1921,0,18.70943717880409,5.535830910019236,93.64540260148861,5.571943754427175,0.633350880772743,121.00196602656824,,46.779312,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1922,0,7.976408430400884,4.333158256744853,74.6771896787989,4.451897674587771,1.0213385467140212,117.75761409085466,,47.054676,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1923,0,8.736537763357202,4.7025743790319225,90.17003751016821,4.706228923989993,0.18543164420489958,115.02917991682813,,47.315823,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1924,0,9.078677958916066,4.3090891003293,83.24018676158049,4.435322207574101,1.0506351461964447,117.89364620030923,,47.329681,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1925,0,7.145526702897692,4.695059364465684,89.13491686864714,4.720745270081833,0.49178599933618783,118.13359242448706,,47.477749,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1926,0,12.261324195243681,4.291226417039307,59.984057650259516,4.50722000877481,1.378552880815238,117.617383889862,,47.579174,,0.0,monomer,0-20,4.2-5.0,50-70%
mol_1927,0,7.281723572608624,4.979503490992595,86.14276803876504,4.9850954389058595,0.23605405777609573,118.6754422989145,,48.582546,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1928,0,7.730670446451764,4.769159740739746,84.74577800754201,4.784156341770198,0.37850663112712846,117.5665822630282,,49.013599,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1929,0,8.7019743549215,4.452079824137659,86.52134979464235,4.516379060707814,0.7593846584612993,122.44712276360237,,49.586472,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1930,0,15.883872071306252,1.2118349900900753,0.0,8.693372807345835,8.608495032483518,118.82221457146669,,49.771984,,0.0,monomer,0-20,<3.0,0-10%
mol_1931,0,8.41809253674006,4.506523635657701,86.23917665892405,4.565293362424806,0.7301699844957257,117.95462826837843,,50.243374,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1932,0,6.955867234782437,4.803322605315885,88.24882784086341,4.811789357661035,0.28532222444354494,117.67212504405968,,50.247864,,0.0,monomer,0-20,4.2-5.0,70-100%
mol_1933,0,8.217908955437656,5.431797414094691,90.39236534352953,5.452539717874597,0.4751486369907998,121.6905216190614,,50.253662,,0.0,monomer,0-20,5.0-7.0,70-100%
mol_1934,0,15.460355308623985,0.5035868952488061,0.0,8.721811019937315,8.707260631589802,117.74879115472481,,50.642204,,0.0,monomer,0-20,<3.0,0-10%
mol_1935,0,26.491666566697287,1.1065168688975087,0.0,8.012224856586341,7.935450054744548,118.02202849007566,,50.724743,,0.0,monomer,20-40,<3.0,0-10%
mol_1936,0,12.840824683293365,4.193739517472488,60.09429417512523,4.7297823433008,2.1870962197831254,120.66898202327583,,51.081001,,0.0,weak_excimer,0-20,3.6-4.2,50-70%
mol_1937,0,6.007411667831768,5.013143648917854,96.68130370393065,5.033021308071326,0.4468716178217078,116.44642044586224,,51.393402,,0.0,monomer,0-20,5.0-7.0,70-100%
